Province,City,Monitoring_Station,Latitude,Longitude,Date,Water_Temperature_C,pH,Dissolved_Oxygen_mg_L,Conductivity_uS_cm,Turbidity_NTU,Nitrate_mg_L,Nitrite_mg_L,Ammonia_N_mg_L,Total_Phosphorus_mg_L,Total_Nitrogen_mg_L,COD_mg_L,BOD_mg_L,Heavy_Metals_Pb_ug_L,Heavy_Metals_Cd_ug_L,Heavy_Metals_Hg_ug_L,Coliform_Count_CFU_100mL,Water_Quality_Index,Pollution_Level
Shanghai,Shanghai,Shanghai_Station_4,29.841743,105.712758,2023-07-12,24.02,6.08,9.97,430.36,1.87,1.79,0.021784751850902343,0.512156405603712,0.10041148115743107,2.71,16.92,4.51,1.6596992753318762,0.17755126953125,0.12167549133300781,106,4.35,Poor
Hubei,Yichang,Yichang_Station_7,28.714417,116.531407,2023-10-08,28.82,6.22,7.39,505.48,1.18,2.05,0.02303240460301711,0.4679442913083727,0.10457527385227262,2.39,13.97,3.52,6.003702553932118,0.8165664672851562,0.11032533645629883,111,29.95,Very Poor
Guangdong,Guangzhou,Guangzhou_Station_1,25.562281,106.225848,2023-05-12,22.77,7.37,7.24,517.9,0.22,2.16,0.021669129062084225,0.5313806770876272,0.10200774812870991,2.07,22.14,5.18,6.671204513428603,0.60174560546875,0.11232376098632812,96,90.84,Very Poor
Jiangsu,Nanjing,Nanjing_Station_10,21.140626,104.368079,2023-07-20,22.47,6.58,7.24,575.08,8.87,2.54,0.02105712121349629,0.5237340882801735,0.10167766560085631,2.95,30.17,4.51,4.881397429739985,0.7492828369140625,2.6991024017333984,79,29.77,Excellent
Sichuan,Chengdu,Chengdu_Station_10,34.988402,110.876698,2023-07-24,23.66,6.9,9.4,477.92,2.75,2.04,0.01843846407112552,0.49975427747032103,0.10270029146888524,2.21,17.51,3.12,3.6554588073029484,0.7430572509765625,0.021270751953125,97,98.7,Good
Guangdong,Guangzhou,Guangzhou_Station_2,29.140846,123.356325,2023-05-17,16.61,5.88,7.28,387.53,6.49,1.7,0.019091154083370938,0.45278845992071504,0.10055317290436436,3.22,20.6,3.89,3.970848882937199,0.8867950439453125,0.24320316314697266,87,4.69,Moderate
Shanghai,Shanghai,Shanghai_Station_4,30.205676,118.918119,2023-06-29,18.78,6.84,6.03,359.44,3.49,2.02,0.022286746484321447,0.4945647613164767,0.10138625445432481,3.73,15.69,4.18,5.591211177903683,0.6627044677734375,0.1407632827758789,95,78.45,Excellent
Guangdong,Guangzhou,Guangzhou_Station_5,25.963223,103.142024,2023-04-24,31.25,8.02,9.38,556.52,2.06,2.27,0.02141353921813969,0.5286353311281543,0.10176613467219948,3.42,20.77,5.14,5.046228339344756,0.5947113037109375,0.124176025390625,89,24.25,Very Poor
Zhejiang,Ningbo,Ningbo_Station_8,28.802391,119.474084,2023-06-01,16.64,7.23,8.32,486.56,6.12,1.22,0.02026389729688377,0.5030108381279669,0.10645213318036156,2.0,25.67,4.06,4.685706859686621,0.6241912841796875,0.13011932373046875,100,91.41,Very Poor
Shanghai,Shanghai,Shanghai_Station_5,43.903357,106.158562,2023-09-30,9.94,7.94,9.38,510.28,4.51,1.94,0.01861892147060426,0.47385673562282943,0.09851858529879645,2.68,23.21,4.45,7.348116224179806,0.550323486328125,0.0499114990234375,119,78.87,Excellent
Guangdong,Shenzhen,Shenzhen_Station_7,25.959334,104.963685,2023-10-11,20.0,7.34,10.44,365.07,12.4,1.82,0.022620985341581204,0.5439705708809038,0.10257231816505154,3.34,20.31,5.49,1.040725806562366,0.4462738037109375,0.14353370666503906,105,33.05,Poor
Guangdong,Guangzhou,Guangzhou_Station_7,27.883054,116.238177,2023-07-04,20.05,6.37,5.35,418.91,18.14,2.58,0.02145937309273072,0.47547867623627443,0.10581062102801277,2.84,7.84,5.34,5.746832445991057,0.25914764404296875,0.11879634857177734,110,81.72,Good
Zhejiang,Hangzhou,Hangzhou_Station_3,20.637801,106.509111,2023-12-17,18.08,8.22,7.77,525.49,1.15,1.43,0.02138324027464149,0.5492409328991771,0.10943025099678709,3.19,19.67,3.71,2.856917398796822,0.8823699951171875,0.051906585693359375,97,94.74,Good
Beijing,Beijing,Beijing_Station_7,31.158053,123.419969,2023-07-06,11.04,6.52,5.08,472.59,0.53,1.88,0.019044718833743184,0.4676617279358475,0.09675532849928839,3.73,27.03,5.4,2.541210220396458,0.5566864013671875,0.08050251007080078,89,49.08,Moderate
Hubei,Wuhan,Wuhan_Station_1,22.167655,119.289653,2023-09-19,26.53,8.04,7.65,410.2,12.81,2.12,0.022087969204091222,0.48452271054004087,0.09729628089990355,2.68,16.13,5.75,4.843097286948137,0.2621002197265625,0.0897064208984375,98,75.11,Good
Henan,Luoyang,Luoyang_Station_5,33.048758,114.861933,2023-11-06,19.67,6.37,5.93,573.77,0.4,1.68,0.01989016933597908,0.5438290177003491,0.10394710154072193,2.93,9.67,3.95,6.452606697313115,0.69207763671875,0.169158935546875,113,28.02,Good
Beijing,Beijing,Beijing_Station_5,43.686212,119.448232,2023-02-26,24.21,6.92,6.6,461.54,1.76,2.55,0.020985938069415653,0.5151175480780315,0.09748372432390241,3.4,14.69,3.1,6.740345006224989,0.54339599609375,0.08730125427246094,123,72.67,Moderate
Henan,Luoyang,Luoyang_Station_6,24.325526,121.202829,2023-09-22,19.56,6.97,8.54,636.69,5.72,1.78,0.023488885389189515,0.4981056453993294,0.11018198442464848,3.64,19.1,2.56,4.350298705401245,0.5892791748046875,0.057427406311035156,102,49.21,Very Poor
Beijing,Beijing,Beijing_Station_9,36.73303,110.5851,2023-02-07,12.18,7.15,5.05,413.44,2.46,1.35,0.018839443127232028,0.49194653925198895,0.09939164841808344,3.1,16.91,4.36,4.3101338946681365,0.457733154296875,0.13933181762695312,111,14.01,Poor
Beijing,Beijing,Beijing_Station_6,44.664306,100.945358,2023-07-20,14.46,6.36,4.71,367.05,2.65,1.5,0.02005500795303139,0.5019018659224324,0.12901564580882913,2.65,19.59,4.03,2.331192227435998,0.571685791015625,0.08138656616210938,89,44.76,Moderate
Shanghai,Shanghai,Shanghai_Station_2,23.150065,115.349683,2023-05-22,12.72,6.96,10.04,681.37,1.54,2.57,0.019165559393607468,0.5253161431980706,0.09689552668046525,2.82,16.71,5.03,6.063845763352105,0.7417984008789062,0.0702199935913086,105,87.64,Excellent
Shandong,Jinan,Jinan_Station_1,26.043951,115.053474,2023-04-30,31.0,7.07,1.89,471.77,9.42,2.01,0.018929861203656927,0.50212262637917,0.10928840387895125,2.72,21.16,3.18,4.592289026336754,0.46739959716796875,0.10032320022583008,104,48.71,Very Poor
Sichuan,Chengdu,Chengdu_Station_2,21.922065,121.762607,2023-11-25,18.2,6.03,10.03,600.8,2.94,2.48,0.02258028047913062,0.45162111430870505,0.11290259923499037,2.91,15.97,1.57,2.498802254958276,0.28537750244140625,0.11964654922485352,113,90.42,Excellent
Shanghai,Shanghai,Shanghai_Station_4,41.08781,116.509846,2023-02-13,20.77,5.68,6.33,574.46,1.15,2.1,0.020984614456817912,0.5352815834165922,0.099314155348915,3.95,18.0,5.45,6.236571465396005,0.486968994140625,0.15060997009277344,95,33.68,Good
Shandong,Qingdao,Qingdao_Station_1,30.966443,114.939298,2023-06-04,18.25,7.65,6.92,465.91,9.53,1.82,0.022104840778899616,0.4874698883790327,0.10801867079200464,2.44,21.24,5.11,2.6163543699522216,0.554046630859375,0.08733272552490234,94,21.8,Very Poor
Shandong,Jinan,Jinan_Station_10,31.251418,109.374247,2023-07-30,18.89,6.94,9.51,456.95,5.83,1.24,0.02125548695045328,0.5013566533316626,0.09444534209936899,2.22,11.79,3.48,5.71150988467901,0.5872802734375,0.050487518310546875,102,85.23,Very Poor
Sichuan,Chengdu,Chengdu_Station_8,28.273729,121.050171,2023-05-18,14.38,6.28,4.45,420.42,4.08,1.28,0.018683846854248967,0.5004669591953387,0.11089950701686604,2.49,26.59,2.48,4.075338028440933,0.6728668212890625,0.1371912956237793,117,50.61,Very Poor
Shanghai,Shanghai,Shanghai_Station_7,39.490811,108.909679,2023-01-26,26.85,6.99,8.77,409.61,3.23,2.64,0.022436848152072395,0.492911546648598,0.10775699126382483,2.48,18.68,4.91,5.335565017715473,0.537017822265625,0.056976318359375,86,67.96,Poor
Shanghai,Shanghai,Shanghai_Station_7,35.098512,107.368204,2023-01-17,24.54,7.82,4.45,502.57,6.7,2.16,0.020547511376692223,0.47536126229878983,0.11733343009854974,3.36,17.92,2.64,6.449221644945072,0.9161376953125,0.10809135437011719,91,4.21,Very Poor
Jiangsu,Nanjing,Nanjing_Station_8,40.375719,106.394223,2023-10-31,25.33,6.4,7.17,447.71,10.56,1.99,0.0224774668969809,0.4881702890634095,0.10599737188943736,2.42,21.25,1.46,4.112863390899817,0.326507568359375,0.09900093078613281,109,11.69,Poor
Shanghai,Shanghai,Shanghai_Station_10,28.321777,111.544553,2023-08-03,14.79,6.43,11.02,680.87,12.85,2.22,0.020343299621350154,0.5310501294681222,0.11070448637850076,2.44,16.74,5.78,6.293711843958598,0.7193984985351562,0.0791177749633789,99,2.43,Poor
Yunnan,Kunming,Kunming_Station_8,41.464001,114.693312,2023-08-07,17.14,7.79,7.39,579.99,5.02,1.44,0.021059804944180645,0.48736569130225355,0.09733827729033555,2.78,17.86,3.1,4.789072017406797,0.2064208984375,0.16126441955566406,110,38.83,Moderate
Zhejiang,Ningbo,Ningbo_Station_1,38.027428,116.17312,2023-01-31,20.92,7.01,10.19,587.16,0.16,1.38,0.01989339075037819,0.5028984847229001,0.1090118510556181,3.67,16.47,4.39,5.875842953006799,0.7732086181640625,0.13226699829101562,107,33.59,Moderate
Shandong,Jinan,Jinan_Station_2,32.688879,120.36364,2023-02-23,24.82,6.42,8.18,551.95,12.18,2.18,0.019249290959880615,0.49420343802657873,0.09947745384817906,2.62,16.55,4.88,5.254504104391086,0.5428009033203125,0.07126903533935547,108,11.68,Good
Shanghai,Shanghai,Shanghai_Station_2,41.427337,116.181923,2023-12-29,13.1,6.59,6.87,443.52,0.7,2.78,0.020941599288138015,0.5240670137148874,0.09693629086733677,2.94,22.38,4.33,5.736089080541354,0.353546142578125,0.07915878295898438,105,29.38,Poor
Sichuan,Mianyang,Mianyang_Station_5,41.050456,119.068757,2023-01-30,30.11,7.0,8.32,572.12,5.56,2.56,0.021944950005009217,0.5103314826496403,0.09710886945627888,2.65,8.27,5.31,4.427971593096513,0.4964599609375,0.1199798583984375,99,89.54,Excellent
Beijing,Beijing,Beijing_Station_2,21.552599,116.787167,2023-05-25,15.05,6.99,9.61,289.7,2.7,2.12,0.01904354752027056,0.5163037920568994,0.09502969676801626,2.71,20.81,4.11,7.125334703750219,0.630462646484375,0.07366085052490234,93,9.84,Good
Jiangsu,Nanjing,Nanjing_Station_4,23.585938,124.846507,2023-01-17,22.82,6.59,7.3,466.86,4.05,1.74,0.02081168417513667,0.5407256401939455,0.10159636379415256,3.92,24.98,3.88,4.220724223408009,0.342376708984375,0.08019733428955078,97,72.89,Moderate
Zhejiang,Ningbo,Ningbo_Station_10,42.791581,122.715432,2023-07-15,23.93,7.09,8.06,648.62,3.35,1.33,0.020955412377869617,0.4831538635467455,0.11054108966613152,3.01,15.73,4.42,3.899578442690789,0.440185546875,0.084075927734375,92,3.53,Poor
Jiangsu,Suzhou,Suzhou_Station_5,39.361419,123.827654,2023-11-26,17.91,6.57,9.98,437.59,9.27,1.87,0.019306895822117677,0.5071095188098326,0.09639553836106421,3.78,17.11,2.84,6.430635010580883,0.518310546875,0.05835723876953125,88,74.13,Excellent
Sichuan,Mianyang,Mianyang_Station_10,32.385429,116.580554,2023-12-19,18.1,7.53,11.81,468.38,2.41,2.87,0.022452746875579365,0.5278046588958608,0.10817442591813796,3.67,18.68,3.32,5.654762943494544,0.881622314453125,0.0914764404296875,83,22.2,Moderate
Shanghai,Shanghai,Shanghai_Station_5,24.856093,101.093781,2023-01-13,23.56,7.0,4.35,671.48,0.03,2.11,0.020180498317965465,0.4902668255944201,0.1103747593519036,2.89,22.85,6.4,7.414229672967942,0.051605224609375,0.227447509765625,95,45.08,Very Poor
Jiangsu,Nanjing,Nanjing_Station_7,40.049017,103.040813,2023-01-27,30.53,7.19,12.28,517.04,7.39,1.86,0.0233485544674592,0.5005992071968658,0.10623723102166426,2.64,21.47,2.54,7.272161179481804,0.403106689453125,0.03194427490234375,96,99.41,Excellent
Sichuan,Mianyang,Mianyang_Station_7,43.985881,117.377776,2023-06-06,24.97,6.52,8.8,470.52,2.45,1.86,0.018857144841592406,0.5142155233199582,0.08723961565607939,2.48,20.34,4.74,3.4350463315391178,0.53369140625,0.06879425048828125,101,3.75,Excellent
Beijing,Beijing,Beijing_Station_9,22.547253,116.574075,2023-06-10,19.99,6.13,8.99,402.96,2.35,2.46,0.019812920592029565,0.5211699287063527,0.09408338646937603,2.26,15.6,5.14,4.131776398942243,0.6913719177246094,0.10119342803955078,93,24.73,Excellent
Zhejiang,Ningbo,Ningbo_Station_2,35.979014,107.911665,2023-07-29,10.9,7.17,8.52,577.73,11.11,2.09,0.020103063048144326,0.4795797102797878,0.1127212017225281,2.48,20.94,3.16,0.850226174849219,0.556640625,0.1339435577392578,113,30.99,Moderate
Shanghai,Shanghai,Shanghai_Station_4,35.240256,107.578156,2023-11-30,15.64,7.31,10.56,461.54,4.73,1.73,0.02046668415817526,0.4757420323559166,0.11686490348380744,1.88,27.61,2.91,5.458345020662624,0.7568511962890625,0.0405731201171875,102,51.08,Good
Guangdong,Guangzhou,Guangzhou_Station_8,34.430445,105.104815,2023-03-13,13.11,6.35,6.21,512.12,1.8,1.64,0.020396212284602817,0.4840528006427395,0.11057197873896188,2.71,19.28,3.69,4.141369655451974,0.60699462890625,0.0832061767578125,107,76.99,Moderate
Hubei,Yichang,Yichang_Station_10,29.606793,122.030353,2023-11-14,20.65,7.29,7.47,472.52,4.38,2.32,0.018688973451938495,0.4817577500508204,0.10136709164908365,3.0,18.92,5.73,3.791528564771025,0.5648117065429688,0.09745216369628906,105,91.93,Poor
Zhejiang,Hangzhou,Hangzhou_Station_1,35.377976,116.055181,2023-09-21,17.84,7.2,6.14,490.03,4.88,3.12,0.02055020141654458,0.532507431502719,0.11192948314801494,3.41,17.47,3.42,10.756087426044207,0.9107818603515625,0.1201791763305664,87,80.17,Very Poor
Shandong,Jinan,Jinan_Station_6,34.88267,103.790487,2023-04-08,19.8,6.2,10.92,611.37,6.52,1.85,0.019653562793035782,0.49444663081896534,0.10394656905820207,2.79,23.59,5.19,6.4957984133182896,0.75323486328125,0.08907127380371094,106,22.08,Moderate
Zhejiang,Ningbo,Ningbo_Station_4,28.361391,113.408631,2023-06-11,12.9,6.01,9.45,643.44,0.45,1.87,0.022045064325838495,0.5050139449322845,0.11663870245853988,2.48,19.87,2.98,3.4259903605125457,0.38533782958984375,0.13054275512695312,99,96.48,Excellent
Guangdong,Guangzhou,Guangzhou_Station_10,23.843739,118.019433,2023-09-12,24.84,7.43,9.1,539.43,15.16,0.94,0.02064575877754454,0.5142216349440725,0.10086273118219256,3.23,21.68,1.87,3.745565452579959,0.6354522705078125,0.048801422119140625,89,29.24,Excellent
Jiangsu,Nanjing,Nanjing_Station_10,21.349491,110.612229,2023-08-28,21.45,6.4,6.68,278.84,1.09,1.63,0.02080008350041204,0.46801420438107033,0.10975217552797215,2.33,7.96,4.51,5.382910594289995,0.5534820556640625,0.13901519775390625,84,39.01,Moderate
Beijing,Beijing,Beijing_Station_9,33.631224,108.066346,2023-12-14,14.41,5.82,5.4,538.65,13.11,1.39,0.02166873349099057,0.48079917621837615,0.11134355402799374,3.1,14.4,4.75,8.425078627968762,0.333953857421875,0.12124824523925781,99,97.34,Very Poor
Yunnan,Kunming,Kunming_Station_1,31.247867,115.530119,2023-10-05,19.53,6.9,3.9,626.08,8.21,1.39,0.022607782887290664,0.4920495239220522,0.10708873328054998,2.74,28.87,3.93,1.5634938371001088,0.612548828125,0.09187698364257812,116,14.22,Very Poor
Shandong,Jinan,Jinan_Station_10,39.296349,120.095598,2023-05-12,17.83,6.43,9.66,677.21,1.72,2.35,0.019520048664978914,0.47321172505737297,0.10112777439517648,3.12,22.97,4.62,1.8662740463153273,0.8560791015625,0.039859771728515625,99,73.59,Very Poor
Yunnan,Kunming,Kunming_Station_4,31.315313,117.988596,2023-12-06,16.4,7.1,7.64,459.84,2.81,2.44,0.023310881628351054,0.4971873213693593,0.10313727359673862,2.78,21.6,4.33,5.056196006774591,0.7807159423828125,0.18665122985839844,99,80.92,Moderate
Guangdong,Guangzhou,Guangzhou_Station_4,34.176585,101.633737,2023-10-23,11.42,7.09,7.69,483.63,10.08,1.86,0.01886746163402568,0.4669463979176526,0.09806345543971362,3.08,19.96,4.68,5.41856431534918,0.46099853515625,0.08294868469238281,87,71.83,Poor
Zhejiang,Ningbo,Ningbo_Station_4,37.541894,123.765738,2023-10-05,19.36,6.94,5.31,557.18,3.26,2.07,0.019671511989456117,0.5160741447467654,0.09149549457412746,2.52,15.17,4.64,6.535503729447342,0.848968505859375,0.15578079223632812,84,76.99,Good
Jiangsu,Suzhou,Suzhou_Station_6,25.061987,109.318841,2023-03-18,23.85,7.08,9.03,408.85,16.48,1.39,0.02014520454963446,0.5268844189766956,0.10314812410702816,2.6,26.13,4.99,3.123560162052879,0.591400146484375,0.14117145538330078,104,85.28,Good
Sichuan,Mianyang,Mianyang_Station_1,43.530403,101.927683,2023-08-31,20.57,7.83,13.53,546.31,8.81,2.32,0.021990648760964973,0.5620704834860679,0.1140064862359282,2.79,22.74,6.09,2.831635801393335,0.4056396484375,0.06265640258789062,95,59.01,Excellent
Jiangsu,Suzhou,Suzhou_Station_1,38.85596,101.471886,2023-07-20,21.5,7.42,9.1,460.93,5.0,1.7,0.019162884547226252,0.4875087318546292,0.1048538876411562,2.45,21.19,3.38,6.565948129226997,0.6702880859375,0.161346435546875,93,13.09,Excellent
Hubei,Yichang,Yichang_Station_6,28.075635,116.609451,2023-06-15,16.87,6.76,10.81,666.25,4.41,2.55,0.021711828032653733,0.4742365359154126,0.10448635002090045,2.62,20.79,4.34,3.403557947815573,0.8331680297851562,0.09995794296264648,98,87.21,Poor
Sichuan,Chengdu,Chengdu_Station_8,39.616311,123.598984,2023-01-28,20.28,5.66,9.28,626.63,9.21,2.24,0.019273634426117518,0.5043579388297905,0.0981850815972301,3.33,19.1,4.99,8.273383282085254,0.5953369140625,0.179534912109375,88,55.79,Poor
Shandong,Qingdao,Qingdao_Station_2,21.589182,100.51606,2023-05-06,19.78,6.83,6.69,549.88,0.33,2.19,0.019855570250941704,0.537197069869587,0.09618718864312943,2.36,26.09,2.95,3.869255976404859,0.492462158203125,0.16060447692871094,102,1.58,Good
Guangdong,Shenzhen,Shenzhen_Station_9,23.147781,120.791883,2023-10-04,20.29,6.91,5.56,556.39,0.81,2.37,0.023946251630094572,0.4836298681255951,0.1090606072748118,3.32,26.82,4.13,10.744117303009215,0.29723358154296875,0.058307647705078125,101,7.45,Moderate
Shanghai,Shanghai,Shanghai_Station_3,41.268819,120.844002,2023-01-16,24.01,7.06,8.39,408.24,9.44,1.48,0.022041518943767584,0.46482641731921204,0.10312629080065744,3.44,25.0,4.92,4.814433189518296,0.33770751953125,0.08075141906738281,109,92.88,Poor
Yunnan,Kunming,Kunming_Station_5,40.317039,121.698695,2023-08-07,23.27,6.49,8.29,430.07,0.99,1.98,0.020477230714295722,0.4644395451663809,0.10346525707542495,3.7,16.2,5.37,1.3179442034946043,0.566864013671875,0.1264820098876953,109,13.5,Poor
Guangdong,Shenzhen,Shenzhen_Station_4,23.335346,106.370052,2023-03-26,22.92,6.41,13.77,605.13,1.09,1.79,0.01980201831399126,0.48076461472417586,0.10368046797086596,2.74,23.57,3.63,4.893877526605701,0.5220184326171875,0.06289482116699219,90,78.54,Very Poor
Shandong,Jinan,Jinan_Station_1,38.324549,120.764781,2023-09-19,23.25,6.97,7.19,528.89,3.49,1.94,0.018252690255998426,0.4772643737633589,0.1019539094574716,3.15,23.87,4.72,7.512207557562898,0.2581329345703125,0.06843185424804688,118,48.11,Poor
Hubei,Yichang,Yichang_Station_7,31.201406,124.696356,2023-12-13,18.56,6.91,7.88,538.52,0.01,3.2,0.01852305926788785,0.4457749125531782,0.10827321018074622,2.82,26.63,3.63,5.308035546758157,0.486968994140625,0.026533126831054688,97,94.0,Very Poor
Shandong,Jinan,Jinan_Station_7,22.293907,120.882839,2023-08-26,13.57,7.48,7.4,377.84,3.0,1.25,0.02323524971015339,0.46750684530467196,0.10836073819915215,4.02,24.99,4.54,3.9912620647881893,0.7915115356445312,0.1554121971130371,100,69.39,Very Poor
Shandong,Qingdao,Qingdao_Station_7,40.301652,117.428015,2023-11-07,13.21,6.69,9.04,491.58,0.48,2.38,0.02086222888776003,0.5426018986038615,0.1018194289121488,3.36,15.63,4.02,5.733894508047755,0.5902099609375,0.01389312744140625,106,71.92,Excellent
Shandong,Qingdao,Qingdao_Station_8,34.916362,121.605842,2023-05-10,28.85,7.69,6.31,452.52,4.88,1.12,0.019284706127767507,0.5191197347741059,0.09526620995610548,3.23,19.95,4.57,5.807463699421155,1.165802001953125,0.14071083068847656,90,42.16,Poor
Jiangsu,Nanjing,Nanjing_Station_4,25.983887,108.113744,2023-07-21,17.15,7.76,6.81,577.12,1.54,2.1,0.019770171803879168,0.5395367908019193,0.10046645728317764,2.58,24.66,3.58,5.525082097447429,1.045562744140625,0.7371273040771484,119,44.68,Excellent
Beijing,Beijing,Beijing_Station_9,21.061995,116.887898,2023-12-24,21.49,6.59,8.86,422.44,8.62,2.49,0.01816779672779958,0.5180273485644031,0.0975442655613051,3.1,26.59,3.97,6.954241068929144,0.38690948486328125,0.1700282096862793,98,10.77,Good
Shandong,Qingdao,Qingdao_Station_6,40.401612,111.348093,2023-02-24,28.34,7.24,9.09,648.96,2.97,2.2,0.02328786422933632,0.49909093850402836,0.10504030422578507,3.65,14.12,3.78,5.026242466427994,0.39154052734375,0.061153411865234375,89,76.9,Poor
Henan,Luoyang,Luoyang_Station_4,38.591511,111.325645,2023-08-24,11.48,6.21,7.89,549.73,13.13,1.6,0.021123463735205787,0.4914115861068801,0.09442053329289757,2.25,22.52,3.98,7.93375847186551,0.427001953125,0.13697052001953125,136,93.8,Good
Hubei,Wuhan,Wuhan_Station_3,30.796818,106.772714,2023-09-01,22.63,6.92,9.59,530.23,7.7,1.46,0.02190008457692702,0.4969477002328894,0.09280673184826488,2.95,10.59,5.53,2.170113966380915,0.3697662353515625,0.05957984924316406,112,78.92,Moderate
Henan,Luoyang,Luoyang_Station_2,30.241083,106.138247,2023-08-08,18.85,7.77,6.55,647.14,0.53,1.45,0.021819245260396494,0.5046799563409208,0.09651875360112208,2.16,26.04,4.11,8.904907777595424,0.719818115234375,0.16035842895507812,123,30.54,Excellent
Jiangsu,Suzhou,Suzhou_Station_7,33.166239,110.006877,2023-04-03,17.3,6.62,10.51,500.7,1.67,1.75,0.020820214240406476,0.5003915827473774,0.10212718333098508,3.18,18.87,4.02,6.681042268807561,0.77325439453125,0.08074760437011719,111,23.25,Very Poor
Shandong,Jinan,Jinan_Station_5,30.093237,100.242292,2023-11-01,12.47,7.32,9.54,438.92,0.84,2.94,0.022212470205437804,0.5541008889316136,0.10192773559938288,3.74,25.67,3.25,1.8091611940841594,0.37939453125,0.11061286926269531,94,53.34,Excellent
Shanghai,Shanghai,Shanghai_Station_10,33.327901,117.328384,2023-03-12,29.08,6.94,9.83,493.98,2.39,1.93,0.02153626629366751,0.5407385530209442,0.11138267263264795,2.4,15.97,3.19,5.202317699023968,0.137298583984375,0.12015247344970703,97,66.2,Excellent
